station,year,severity,collision,road_type,lat,lng,fatal,crash_id
Electronic City,2019,Grievous Injury,Hit pedestrian,Others,12.8871,77.67266,0,2835
Electronic City,2019,Fatal,Hit pedestrian,Others,12.8548,77.6647,1,2836
Electronic City,2019,Fatal,Head on,Others,12.84807,77.67047,1,2837
Electronic City,2019,Grievous Injury,Others,Others,12.84324,77.61432,0,2838
Electronic City,2019,Grievous Injury,Hit pedestrian,NH,12.87048,77.65896,0,2839
Electronic City,2019,Grievous Injury,Vehicle to Vehicle,Others,12.8567,77.66032,0,2840
Electronic City,2019,Grievous Injury,Vehicle to Vehicle,NH,12.8392,77.66232,0,2841
Electronic City,2019,Simple Injury,Vehicle to Vehicle,Arterial,12.86643,77.65606,0,2842
Electronic City,2019,Grievous Injury,Hit pedestrian,Arterial,12.87624,77.67741,0,2843
Electronic City,2019,Simple Injury,Vehicle to Vehicle,Arterial,12.83929,77.66186,0,2844
Electronic City,2019,Fatal,Others,Others,12.84187,77.66558,1,2845
Electronic City,2019,Grievous Injury,Others,NH,12.84002,77.66151,0,2846
Electronic City,2019,Grievous Injury,Rear end,Others,12.87041,77.65274,0,2847
Electronic City,2019,Grievous Injury,Rear end,NH,12.85616,77.66437,0,2848
Electronic City,2019,Simple Injury,Others,NH,12.85594,77.66428,0,2849
Electronic City,2019,Fatal,Hit pedestrian,NH,12.84136,77.67593,1,2850
Electronic City,2019,Grievous Injury,Hit pedestrian,Others,12.86984,77.65336,0,2851
Electronic City,2019,Grievous Injury,Vehicle to Vehicle,Minor District Road,12.84168,77.61922,0,2852
Electronic City,2019,Grievous Injury,Vehicle to Vehicle,Others,12.85743,77.6357,0,2853
Electronic City,2019,Damage Only,Vehicle to Vehicle,Expressway,12.84542,77.66523,0,2854
Electronic City,2019,Damage Only,Rear end,NH,12.84765,77.67117,0,2855
Electronic City,2019,Grievous Injury,Hit pedestrian,Others,12.83998,77.67702,0,2856
Electronic City,2019,Grievous Injury,Rear end,NH,12.84355,77.67445,0,2857
Electronic City,2019,Grievous Injury,Others,NH,12.86249,77.65943,0,2858
Electronic City,2019,Grievous Injury,Vehicle to Vehicle,Others,12.87031,77.65859,0,2859
Electronic City,2019,Grievous Injury,Vehicle to Vehicle,Others,12.84972,77.65777,0,2860
Electronic City,2019,Grievous Injury,Hit pedestrian,Others,12.8743,77.65003,0,2861
Electronic City,2019,Damage Only,Vehicle to Vehicle,NH,12.8399,77.67691,0,2862
Electronic City,2019,Simple Injury,Vehicle to Vehicle,Two way,12.84541,77.66556,0,2863
Electronic City,2019,Grievous Injury,Vehicle to Vehicle,Expressway,12.85947,77.65405,0,2864
Electronic City,2019,Simple Injury,Vehicle to Vehicle,Expressway,12.87071,77.65441,0,2865
Electronic City,2019,Simple Injury,Hit pedestrian,Arterial,12.86992,77.65342,0,2866
Electronic City,2019,Grievous Injury,Vehicle to Vehicle,Two way,12.86433,77.66914,0,2867
Electronic City,2019,Grievous Injury,Vehicle to Vehicle,Arterial,12.87116,77.65254,0,2868
Electronic City,2019,Simple Injury,Hit pedestrian,Others,12.84021,77.65981,0,2869
Electronic City,2019,Damage Only,Rear end,NH,12.85601,77.66442,0,2870
Electronic City,2019,Grievous Injury,Rear end,NH,12.88382,77.64431,0,2871
Electronic City,2019,Grievous Injury,Others,Others,12.89433,77.65833,0,2872
Electronic City,2019,Grievous Injury,Hit pedestrian,Others,12.85107,77.65771,0,2873
Electronic City,2019,Grievous Injury,Vehicle to Vehicle,NH,12.84312,77.67438,0,2874
Electronic City,2019,Grievous Injury,Vehicle to Vehicle,Expressway,12.84326,77.67428,0,2875
Electronic City,2019,Damage Only,Not Applicable,Arterial,12.84811,77.67041999999998,0,2876
Electronic City,2019,Damage Only,Vehicle to Vehicle,Arterial,12.8565,77.66418,0,2877
Electronic City,2019,Grievous Injury,Hit pedestrian,NH,12.83799,77.66154,0,2878
Electronic City,2019,Grievous Injury,Others,City or Town Road,12.87008,77.65364,0,2879
Electronic City,2019,Damage Only,Others,NH,12.86908,77.65386,0,2880
Electronic City,2019,Fatal,Vehicle to Vehicle,NH,12.85612,77.6644,1,2881
Electronic City,2019,Damage Only,Vehicle to Vehicle,Arterial,12.86845,77.65436,0,2882
Electronic City,2019,Simple Injury,Vehicle to Vehicle,Arterial,12.84707,77.67161,0,2883
Electronic City,2020,Fatal,Not Applicable,NH,12.85106,77.6681,1,2884
Electronic City,2020,Simple Injury,Vehicle to Vehicle,NH,12.8403,77.67678,0,2885
Electronic City,2020,Grievous Injury,Vehicle to Vehicle,NH,12.85633,77.66423,0,2886
Electronic City,2020,Grievous Injury,Hit pedestrian,NH,12.84209,77.67538,0,2887
Electronic City,2020,Simple Injury,Hit pedestrian,NH,12.85611,77.66457,0,2888
Electronic City,2020,Damage Only,Not Applicable,NH,12.85578,77.66435,0,2889
Electronic City,2020,Simple Injury,Vehicle to Vehicle,Expressway,12.86651,77.63105,0,2890
Electronic City,2020,Fatal,Vehicle to Vehicle,Expressway,12.85617,77.61352,1,2891
Electronic City,2020,Simple Injury,Vehicle to Vehicle,NH,12.8780273,77.6470178,0,2892
Electronic City,2020,Simple Injury,Vehicle to Vehicle,NH,12.90044,77.63319,0,2893
Electronic City,2020,Simple Injury,Hit pedestrian,NH,12.87447,77.64963,0,2894
Electronic City,2020,Simple Injury,Hit pedestrian,Others,12.87163,77.6553,0,2895
Electronic City,2020,Simple Injury,Hit pedestrian,Others,12.87023,77.65913,0,2896
Electronic City,2020,Grievous Injury,Vehicle to Vehicle,Others,12.84362,77.64423,0,2897
Electronic City,2020,Simple Injury,Vehicle to Vehicle,Others,12.84776,77.67548,0,2898
Electronic City,2020,Damage Only,Not Applicable,NH,12.84864,77.67002,0,2899
Electronic City,2020,Simple Injury,Vehicle to Vehicle,Others,12.84152,77.61938,0,2900
Electronic City,2020,Simple Injury,Vehicle to Vehicle,Residential Street,12.88199,77.65231,0,2901
Electronic City,2020,Simple Injury,Hit pedestrian,NH,12.86508,77.65745,0,2902
Electronic City,2020,Damage Only,Vehicle to Vehicle,NH,12.85638,77.66426,0,2903
Electronic City,2020,Grievous Injury,Vehicle to Vehicle,Others,12.84496,77.64747,0,2904
Electronic City,2020,Grievous Injury,Vehicle to Vehicle,Others,12.90539,77.6416,0,2905
Electronic City,2020,Grievous Injury,Vehicle to Vehicle,NH,12.86992,77.65329,0,2906
Electronic City,2020,Damage Only,Vehicle to Vehicle,NH,12.85859,77.66232,0,2907
Electronic City,2020,Simple Injury,Vehicle to Vehicle,NH,12.89431,77.63697,0,2908
Electronic City,2020,Damage Only,Vehicle to Vehicle,Others,12.89042,77.64543,0,2909
Electronic City,2020,Damage Only,Not Applicable,NH,12.83992,77.67707,0,2910
Electronic City,2020,Simple Injury,Hit pedestrian,NH,12.88919,77.63993,0,2911
Electronic City,2020,Fatal,Vehicle to Vehicle,NH,12.85849,77.66241,1,2912
Electronic City,2020,Fatal,Vehicle to Vehicle,NH,12.84806,77.67055,1,2913
Electronic City,2020,Grievous Injury,Vehicle to Vehicle,Others,12.83946,77.66135,0,2914
Electronic City,2020,Fatal,Vehicle to Vehicle,NH,12.86988,77.65321,1,2915
Electronic City,2020,Simple Injury,Vehicle to Vehicle,NH,12.83995,77.67683,0,2916
Electronic City,2020,Damage Only,Not Applicable,NH,12.88709,77.64138,0,2917
Electronic City,2020,Fatal,Vehicle to Vehicle,Expressway,12.86623,77.63991,1,2918
Electronic City,2020,Simple Injury,Vehicle to Vehicle,NH,12.85598,77.66426,0,2919
Electronic City,2020,Fatal,Vehicle to Vehicle,Others,12.84288,77.64224,1,2920
Electronic City,2020,Simple Injury,Vehicle to Vehicle,NH,12.86807,77.65272,0,2921
Electronic City,2020,Damage Only,Vehicle to Vehicle,NH,12.83999,77.677,0,2922
Electronic City,2020,Damage Only,Vehicle to Vehicle,NH,12.8396,77.67715,0,2923
Electronic City,2020,Grievous Injury,Vehicle to Vehicle,NH,12.85399,77.66625,0,2924
Electronic City,2020,Simple Injury,Vehicle to Vehicle,NH,12.8546,77.66563,0,2925
Electronic City,2020,Grievous Injury,Vehicle to Vehicle,NH,12.85211,77.66759,0,2926
Electronic City,2020,Grievous Injury,Vehicle to Vehicle,NH,12.85597,77.66424,0,2927
Electronic City,2020,Simple Injury,Vehicle to Vehicle,NH,12.84095,77.67633,0,2928
Electronic City,2020,Simple Injury,Vehicle to Vehicle,Others,12.84183,77.66484,0,2929
Electronic City,2020,Fatal,Vehicle to Vehicle,NH,12.84802,77.6705,1,2930
Electronic City,2020,Simple Injury,Hit pedestrian,Others,12.89023,77.64569,0,2931
Electronic City,2020,Fatal,Vehicle to Vehicle,NH,12.85417,77.6659,1,2932
Electronic City,2020,Simple Injury,Vehicle to Vehicle,Others,12.88364,77.65575,0,2933
Electronic City,2020,Simple Injury,Vehicle to Vehicle,NH,12.84003,77.67694,0,2934
Electronic City,2020,Simple Injury,Hit pedestrian,NH,12.88898,77.64024,0,2935
Electronic City,2020,Simple Injury,Vehicle to Vehicle,Others,12.86361,77.64616,0,2936
Electronic City,2020,Damage Only,Not Applicable,NH,12.89911,77.63388,0,2937
Electronic City,2020,Fatal,Hit pedestrian,NH,12.8533,77.66674,1,2938
Electronic City,2020,Fatal,Vehicle to Vehicle,Others,12.89271,77.66429,1,2939
Electronic City,2020,Fatal,Vehicle to Vehicle,Others,12.83954,77.65402,1,2940
Electronic City,2020,Fatal,Vehicle to Vehicle,NH,12.86537,77.65703,1,2941
Electronic City,2020,Grievous Injury,Hit bicyclist,NH,12.88433,77.64311,0,2942
Electronic City,2020,Simple Injury,Vehicle to Vehicle,NH,12.85597,77.66452,0,2943
Electronic City,2020,Simple Injury,Vehicle to Vehicle,NH,12.8698,77.6535,0,2944
Electronic City,2020,Simple Injury,Hit pedestrian,NH,12.86183,77.44151,0,2945
Electronic City,2020,Simple Injury,Vehicle to Vehicle,Others,12.88544,77.65097,0,2946
Electronic City,2020,Simple Injury,Vehicle to Vehicle,Others,12.89043,77.64538,0,2947
Electronic City,2020,Simple Injury,Vehicle to Vehicle,Expressway,12.88623,77.64182,0,2948
Electronic City,2020,Simple Injury,Vehicle to Vehicle,Others,12.87068,77.65503,0,2949
Electronic City,2020,Fatal,Hit pedestrian,NH,12.87407,77.65008,1,2950
Electronic City,2020,Damage Only,Vehicle to Vehicle,Expressway,12.86645,77.63906,0,2951
Electronic City,2020,Fatal,Hit pedestrian,NH,12.86328,77.65843,1,2952
Electronic City,2020,Simple Injury,Vehicle to Vehicle,NH,12.84362,77.64424,0,2953
Electronic City,2020,Fatal,Vehicle to Vehicle,NH,12.85023,77.63584,1,2954
Electronic City,2020,Damage Only,Vehicle to Vehicle,NH,12.85871,77.6624,0,2955
Electronic City,2020,Simple Injury,Vehicle to Vehicle,Others,12.85331,77.65071,0,2956
Electronic City,2020,Simple Injury,Vehicle to Vehicle,NH,12.84445,77.63503,0,2957
Electronic City,2020,Simple Injury,Vehicle to Vehicle,NH,12.86446,77.65742,0,2958
Electronic City,2020,Simple Injury,Vehicle to Vehicle,NH,12.89431,77.63673,0,2959
Electronic City,2020,Simple Injury,Not Applicable,NH,12.84787,77.67066,0,2960
Electronic City,2020,Simple Injury,Vehicle to Vehicle,Expressway,12.86264,77.64796,0,2961
Electronic City,2020,Simple Injury,Vehicle to Vehicle,Others,12.84312,77.63339,0,2962
Electronic City,2020,Simple Injury,Vehicle to Vehicle,NH,12.85921,77.66195,0,2963
Electronic City,2020,Damage Only,Vehicle to Vehicle,NH,12.84197,77.67547,0,2964
Electronic City,2020,Simple Injury,Vehicle to Vehicle,Others,12.84223,77.6187,0,2965
Electronic City,2020,Fatal,Hit pedestrian,Others,12.874,77.66725,1,2966
Electronic City,2020,Simple Injury,Vehicle to Vehicle,Expressway,12.85825,77.65792,0,2967
Electronic City,2020,Damage Only,Vehicle to Vehicle,NH,12.90232,77.63196,0,2968
Electronic City,2020,Simple Injury,Vehicle to Vehicle,Others,12.84307,77.66229,0,2969
Electronic City,2020,Simple Injury,Not Applicable,NH,12.86229,77.65917,0,2970
Electronic City,2020,Simple Injury,Vehicle to Vehicle,NH,12.83964,77.67745,0,2971
Electronic City,2020,Simple Injury,Vehicle to Vehicle,Expressway,12.86396,77.62534,0,2972
Electronic City,2020,Simple Injury,Hit pedestrian,Others,12.83852,77.6277,0,2973
Electronic City,2020,Simple Injury,Hit pedestrian,NH,12.89712,77.63514,0,2974
Electronic City,2020,Fatal,Hit pedestrian,NH,12.87868,77.64647,1,2975
Electronic City,2020,Grievous Injury,Vehicle to Vehicle,NH,12.89439,77.63688,0,2976
Electronic City,2020,Simple Injury,Vehicle to Vehicle,NH,12.82602,77.66437,0,2977
Electronic City,2020,Fatal,Vehicle to Vehicle,NH,12.83998,77.67686,1,2978
Electronic City,2020,Simple Injury,Vehicle to Vehicle,NH,12.86717,77.65527,0,2979
Electronic City,2020,Damage Only,Vehicle to Vehicle,NH,12.83991,77.67689,0,2980
Electronic City,2020,Simple Injury,Not Applicable,NH,12.85568,77.6645,0,2981
Electronic City,2020,Damage Only,Vehicle to Vehicle,NH,12.85603,77.66447,0,2982
Electronic City,2020,Simple Injury,Hit pedestrian,Others,12.88152,77.65523,0,2983
Electronic City,2020,Damage Only,Vehicle to Vehicle,NH,12.85677,77.66366,0,2984
Electronic City,2020,Simple Injury,Vehicle to Vehicle,NH,12.90054,77.63303,0,2985
Electronic City,2020,Grievous Injury,Vehicle to Vehicle,NH,12.89102,77.63895,0,2986
Electronic City,2020,Grievous Injury,Vehicle to Vehicle,NH,12.85569,77.66474,0,2987
Electronic City,2020,Damage Only,Vehicle to Vehicle,NH,12.8435,77.6744,0,2988
Electronic City,2020,Simple Injury,Vehicle to Vehicle,Others,12.88142,77.65357,0,2989
Electronic City,2020,Simple Injury,Hit pedestrian,NH,12.84759,77.67129,0,2990
Electronic City,2020,Fatal,Hit pedestrian,NH,12.86918,77.65379,1,2991
Electronic City,2020,Simple Injury,Vehicle to Vehicle,Expressway,12.85619,77.66425,0,2992
Electronic City,2020,Fatal,Vehicle to Vehicle,NH,12.84,77.677,1,2993
Electronic City,2020,Simple Injury,Not Applicable,NH,12.85676,77.66395,0,2994
Electronic City,2020,Simple Injury,Vehicle to Vehicle,NH,12.86996,77.65335,0,2995
Electronic City,2020,Fatal,Vehicle to Vehicle,NH,12.84335,77.6742,1,2996
Electronic City,2020,Damage Only,Vehicle to Vehicle,NH,12.85808,77.66257,0,2997
Electronic City,2020,Grievous Injury,Hit pedestrian,NH,12.87895,77.646444,0,2998
Electronic City,2020,Fatal,Vehicle to Vehicle,NH,12.88851,77.67293,1,2999
Electronic City,2020,Damage Only,Not Applicable,NH,12.89924,77.6339,0,3000
Electronic City,2020,Fatal,Hit pedestrian,NH,12.84167,77.67598,1,3001
Electronic City,2020,Simple Injury,Hit pedestrian,NH,12.88014,77.64566,0,3002
Electronic City,2020,Simple Injury,Not Applicable,Others,12.83627,77.62506,0,3003
Electronic City,2020,Fatal,Vehicle to Vehicle,NH,12.83997,77.67682,1,3004
Electronic City,2020,Damage Only,Vehicle to Vehicle,NH,12.83874,77.6781,0,3005
Electronic City,2020,Simple Injury,Vehicle to Vehicle,NH,12.84672,77.67137,0,3006
Electronic City,2020,Simple Injury,Vehicle to Vehicle,NH,12.875405,77.649031,0,3007
Electronic City,2020,Simple Injury,Vehicle to Vehicle,Others,12.84358,77.64426,0,3008
Electronic City,2020,Simple Injury,Vehicle to Vehicle,NH,12.85701,77.663369,0,3009
Electronic City,2020,Simple Injury,Vehicle to Vehicle,Others,12.87085,77.65269,0,3010
Electronic City,2020,Simple Injury,Hit pedestrian,NH,12.89944,77.63369,0,3011
Electronic City,2020,Fatal,Vehicle to Vehicle,NH,12.88588,77.64201,1,3012
Electronic City,2020,Simple Injury,Vehicle to Vehicle,NH,12.84031,77.67699,0,3013
Electronic City,2020,Simple Injury,Vehicle to Vehicle,NH,12.86682,77.65593,0,3014
Electronic City,2020,Simple Injury,Hit pedestrian,NH,12.89593,77.6359,0,3015
Electronic City,2020,Simple Injury,Vehicle to Vehicle,NH,12.8479,77.67074,0,3016
Electronic City,2020,Damage Only,Vehicle to Vehicle,Others,12.8985,77.64249,0,3017
Electronic City,2020,Damage Only,Vehicle to Vehicle,NH,12.84651,77.67179,0,3018
Electronic City,2020,Grievous Injury,Vehicle to Vehicle,NH,12.85613,77.66439,0,3019
Electronic City,2020,Damage Only,Vehicle to Vehicle,NH,12.83997,77.67698,0,3020
Electronic City,2020,Simple Injury,Vehicle to Vehicle,NH,12.8657,77.6534,0,3021
Electronic City,2020,Simple Injury,Hit pedestrian,NH,12.86692,77.65549,0,3022
Electronic City,2020,Simple Injury,Not Applicable,Others,12.84278,77.66978,0,3023
Electronic City,2020,Damage Only,Not Applicable,NH,12.84753,77.67071,0,3024
Electronic City,2020,Simple Injury,Vehicle to Vehicle,Others,12.84341,77.61348,0,3025
Electronic City,2020,Simple Injury,Not Applicable,Others,12.8439,77.61181,0,3026
Electronic City,2020,Fatal,Vehicle to Vehicle,Others,12.84236,77.61858,1,3027
Electronic City,2020,Simple Injury,Vehicle to Vehicle,Others,12.84211,77.6682,0,3028
Electronic City,2020,Simple Injury,Vehicle to Vehicle,Others,12.88401,77.65576,0,3029
Electronic City,2020,Simple Injury,Not Applicable,Others,12.84559,77.6679,0,3030
Electronic City,2020,Fatal,Vehicle to Vehicle,Others,12.871,77.65232,1,3031
Electronic City,2020,Simple Injury,Hit pedestrian,NH,12.85812,77.66284,0,3032
Electronic City,2020,Damage Only,Hit animal,NH,12.88535,77.64224,0,3033
Electronic City,2021,Simple Injury,Vehicle to Vehicle,NH,12.85605,77.66446,0,3034
Electronic City,2021,Simple Injury,Vehicle to Vehicle,Others,12.87177,77.66216,0,3035
Electronic City,2021,Fatal,Vehicle to Vehicle,NH,12.85616,77.66422,1,3036
Electronic City,2021,Simple Injury,Vehicle to Vehicle,NH,12.85616,77.66439,0,3037
Electronic City,2021,Simple Injury,Vehicle to Vehicle,Others,12.83978,77.6212,0,3038
Electronic City,2021,Simple Injury,Vehicle to Vehicle,NH,12.87062,77.65273,0,3039
Electronic City,2021,Simple Injury,Hit pedestrian,Others,12.90666,77.6322,0,3040
Electronic City,2021,Simple Injury,Vehicle to Vehicle,NH,12.88115,77.64505,0,3041
Electronic City,2021,Simple Injury,Hit pedestrian,NH,12.8467,77.67207,0,3042
Electronic City,2021,Simple Injury,Hit pedestrian,NH,12.90079,77.63297,0,3043
Electronic City,2021,Simple Injury,Vehicle to Vehicle,Others,12.83879,77.6286,0,3044
Electronic City,2021,Simple Injury,Not Applicable,NH,12.89696,77.63521,0,3045
Electronic City,2021,Simple Injury,Hit pedestrian,Others,12.86286,77.65903,0,3046
Electronic City,2021,Simple Injury,Vehicle to Vehicle,NH,12.85623,77.66407,0,3047
Electronic City,2021,Simple Injury,Vehicle to Vehicle,NH,12.85615,77.66413,0,3048
Electronic City,2021,Fatal,Hit pedestrian,NH,12.8681,77.65485,1,3049
Electronic City,2021,Simple Injury,Not Applicable,Others,12.84188,77.66649,0,3050
Electronic City,2021,Simple Injury,Not Applicable,Expressway,12.85501,77.61014,0,3051
Electronic City,2021,Damage Only,Vehicle to Vehicle,Expressway,12.85912,77.65595,0,3052
Electronic City,2021,Simple Injury,Hit pedestrian,NH,12.84636,77.67188,0,3053
Electronic City,2021,Grievous Injury,Not Applicable,Expressway,12.85959,77.65459,0,3054
Electronic City,2021,Simple Injury,Vehicle to Vehicle,NH,12.88117,77.64503,0,3055
Electronic City,2021,Simple Injury,Vehicle to Vehicle,NH,12.85613,77.66438,0,3056
Electronic City,2021,Simple Injury,Not Applicable,Expressway,12.86244,77.6485,0,3057
Electronic City,2021,Simple Injury,Vehicle to Vehicle,NH,12.89946,77.63368,0,3058
Electronic City,2021,Simple Injury,Vehicle to Vehicle,One way,12.85364,77.66465,0,3059
Electronic City,2021,Simple Injury,Vehicle to Vehicle,Major District Road,12.83692,77.62452,0,3060
Electronic City,2021,Simple Injury,Vehicle to Vehicle,NH,12.87576,77.67261,0,3061
Electronic City,2021,Simple Injury,Vehicle to Vehicle,NH,12.90173,77.63105,0,3062
Electronic City,2021,Simple Injury,Not Applicable,Residential Street,12.90157,77.63884,0,3063
Electronic City,2021,Simple Injury,Hit pedestrian,Two way,12.87668,77.65434,0,3064
Electronic City,2021,Grievous Injury,Vehicle to Vehicle,NH,12.83998,77.67686,0,3065
Electronic City,2021,Fatal,Vehicle to Vehicle,NH,12.84019,77.67689,1,3066
